AGE,GENDER,POLICYSTATUS,PREMIUMFREQUENCY,POLICYTERM,INTERESTRATE,SUMASSURED,PREMIUM
52,1,0,1,26,115,14200000,11241666.65
53,1,0,1,20,115,1350000,1068750
66,1,0,1,19,115,4500000,3562500
60,1,0,1,15,115,7000000,5541666.65
67,1,0,1,17,115,4300000,3404166.65
59,1,0,1,27,115,30000000,23750000
62,1,0,1,19,115,1100000,916666.68
50,1,0,1,21,115,2000000,1666666.68
52,1,0,1,29,115,12000000,10000000
62,1,0,1,16,115,10500000,8312500
65,1,0,1,17,115,13500000,11250000
67,1,0,1,19,115,6500000,5416666.68
52,1,0,1,28,115,21000000,17500000
66,1,0,1,17,115,23500000,19583333.32
69,1,0,1,16,115,2100000,1750000
66,1,0,1,16,115,4000000,3333333.32
58,1,0,1,29,115,9600000,8000000
55,1,0,1,20,115,6000000,5000000
55,1,0,1,25,115,13500000,11250000
61,1,0,1,20,115,11500000,9104166.65
64,1,0,1,20,115,2000000,1666666.68
55,1,0,1,26,115,11000000,9166666.68
51,1,0,1,27,115,11000000,9625000.01
56,1,0,1,22,115,2000000,1750000.01
62,1,0,1,17,115,7000000,6124999.99
69,1,0,1,15,115,13500000,11250000
55,1,0,1,21,115,3600000,3150000
66,1,0,1,15,115,6400000,5599999.99
70,1,0,1,19,115,8000000,7333333.34
64,1,0,1,17,115,8500000,7437499.99
66,1,0,1,20,115,10000000,9166666.66
53,1,0,1,27,115,5000000,4583333.34
52,1,0,1,23,115,6600000,6050000
57,1,0,1,25,115,28000000,25666666.66
56,1,0,1,20,115,5000000,4583333.34
58,1,0,1,26,115,10000000,8749999.99
63,1,0,1,17,115,3200000,2933333.34
53,1,0,1,24,115,15000000,13750000
53,1,0,1,29,115,12500000,10937500.01
54,1,0,1,22,115,6500000,5958333.34
57,1,0,1,26,115,9500000,8708333.34
59,1,0,1,27,115,3500000,3111111.12
65,1,0,1,17,115,11700000,10725000
65,1,0,1,18,115,9300000,8525000
58,1,0,1,20,115,7500000,7187500
57,1,0,1,20,115,7000000,6708333.33
57,1,0,1,23,115,10000000,9583333.33
52,1,0,1,23,115,10000000,9583333.33
64,1,0,1,19,115,10000000,9583333.33
51,1,0,1,24,115,4000000,3833333.33
68,1,0,1,15,115,5000000,4791666.67
66,1,0,1,15,115,8000000,7666666.67
50,1,0,1,29,115,16000000,15333333.33
61,1,0,1,20,115,4000000,4000000
56,1,0,1,29,115,2500000,2500000
65,1,0,1,15,115,5000000,4990942.01
62,1,0,1,17,115,5000000,5000000
63,1,0,1,19,115,13500000,13500000
59,1,0,1,23,115,11000000,11000000
51,1,0,1,26,115,20000000,20000000
51,1,0,1,22,115,2500000,1562499.97
57,1,0,1,20,115,2500000,1562499.97
67,1,0,1,16,115,1088000,725333.36
60,1,0,1,15,115,1300000,866666.64
50,1,0,1,29,115,2900000,2054166.69
70,1,0,1,17,115,2000000,0
50,1,0,1,22,115,15000000,11875000
63,1,0,1,19,115,10000000,7916666.65
51,1,0,1,25,115,7600000,6016666.65
50,1,0,1,22,115,2000000,1583333.35
52,1,0,1,29,115,4800000,3965217.4
67,1,0,1,16,115,2700000,2250000
65,1,0,1,16,115,1000000,874999.99
63,1,0,1,20,115,8000000,7000000.01
56,1,0,1,26,115,2800000,2566666.66
65,1,0,1,17,115,5000000,4583333.34
53,1,0,1,24,115,9000000,7875000
57,1,0,1,29,115,11000000,9625000.01
51,1,0,1,27,115,12000000,10500000
67,1,0,1,20,115,12000000,10500000
67,1,0,1,15,115,16000000,13999999.99
56,1,0,1,22,115,9500000,8312500.01
67,1,0,1,16,115,4000000,3666666.66
53,1,0,1,30,115,11000000,10083333.34
70,1,0,1,16,115,3000000,2750000
61,1,0,1,20,115,400000,383333.33
68,1,0,1,16,115,8500000,8145833.33
65,1,0,1,17,115,450000,431250
68,1,0,1,20,115,900000,862500
61,1,0,1,15,115,500000,291666.7
50,1,0,1,20,115,2900000,1812500.03
67,1,0,1,16,115,1500000,1000000
64,1,0,1,19,115,1150000,766666.64
51,1,0,1,26,115,500000,333333.36
60,1,0,1,15,115,3000000,2000000
69,1,0,1,16,115,1700000,1133333.36
64,1,0,1,17,115,1800000,0
64,1,0,1,17,115,2000000,1416666.69
55,1,0,1,28,115,1100000,825000.02
65,1,0,1,17,115,4500000,3562500
69,1,0,1,19,115,37000000,30833333.32
60,1,0,1,16,115,10500000,8750000
52,1,0,1,20,115,4000000,3499999.99
55,1,0,1,30,115,2000000,1750000.01
54,1,0,1,29,115,8400000,7700000
63,1,0,1,19,115,800000,733333.34
54,1,0,1,20,115,750000,687500
64,1,0,1,19,115,12000000,12000000
51,1,0,1,29,115,2500000,2500000
69,1,0,1,17,115,1300000,704166.63
59,1,0,1,24,115,800000,466666.7
53,1,0,1,29,115,3250000,1895833.3
55,1,0,1,22,115,15000000,11250000
70,1,0,1,17,115,36000000,27000000
66,1,0,1,19,115,40000000,31666666.65
53,1,0,1,29,115,14000000,11083333.35
57,1,0,1,22,115,11000000,8708333.35
53,1,0,1,26,115,8600000,6808333.35
60,1,0,1,16,115,40000000,31666666.65
56,1,0,1,30,115,23000000,19166666.68
66,1,0,1,18,115,10900000,9083333.32
66,1,0,1,15,115,8120000,6766666.68
65,1,0,1,19,115,3860000,3377500.01
51,1,0,1,23,115,4300000,3762499.99
56,1,0,1,21,115,7300000,6387499.99
62,1,0,1,19,115,16000000,13999999.99
51,1,0,1,28,115,7600000,6966666.66
56,1,0,1,23,115,12400000,9167870.69
64,1,0,1,15,115,5000000,4583333.34
61,1,0,1,17,115,4400000,4033333.34
64,1,0,1,16,115,5000000,4583333.34
59,1,0,1,26,115,5375000,4927083.34
51,1,0,1,25,115,5900000,5408333.34
59,1,0,1,25,115,3400000,3116666.66
58,1,0,1,25,115,16500000,15125000
61,1,0,1,18,115,5000000,4583333.34
59,1,0,1,21,115,9320000,8931666.67
53,1,0,1,22,115,5800000,5558333.33
52,1,0,1,30,115,5400000,5175000
52,1,0,1,20,115,9320000,8931666.67
60,1,0,1,19,115,10480000,10043333.33
67,1,0,1,20,115,4900000,4695833.33
57,1,0,1,29,115,4500000,4250000
51,1,0,1,22,115,28000000,26833333.33
51,1,0,1,26,115,4600000,4408333.33
54,1,0,1,21,115,8000000,7466666.67
70,1,0,1,19,115,4000000,4000000
57,1,0,1,24,115,33000000,33000000
55,1,0,1,25,115,4000000,4000000
55,1,0,1,28,115,1190000,644583.37
61,1,0,1,17,115,435000,235625
61,1,0,1,18,115,380000,190000.04
65,1,0,1,20,115,620000,310000.04
54,1,0,1,29,115,400000,199999.96
69,1,0,1,18,115,660000,357500
59,1,0,1,29,115,580000,314166.63
64,1,0,1,15,115,1400000,758333.37
51,1,0,1,29,115,1080000,585000
69,1,0,1,19,115,550000,297916.63
50,1,0,1,27,115,400000,216666.63
61,1,0,1,20,115,2000000,1083333.37
57,1,0,1,30,115,530000,309166.7
52,1,0,1,25,115,1100000,641666.7
63,1,0,1,18,115,1700000,141666.63
57,1,0,1,21,115,370000,164444.4
61,1,0,1,17,115,450000,262500
59,1,0,1,28,115,750000,468750
57,1,0,1,20,115,5800000,3624999.97
57,1,0,1,20,115,1200000,750000
64,1,0,1,15,115,430000,268749.97
62,1,0,1,20,115,900000,562500
55,1,0,1,30,115,590000,368750.03
63,1,0,1,15,115,1150000,718749.97
66,1,0,1,15,115,670000,418749.97
67,1,0,1,15,115,900000,163636.38
69,1,0,1,20,115,780000,487500
60,1,0,1,15,115,730000,456249.97
64,1,0,1,17,115,1350000,843750
62,1,0,1,17,115,1880000,1175000.03
68,1,0,1,18,115,500000,312500.03
69,1,0,1,15,115,1450000,0
57,1,0,1,30,115,600000,375000
64,1,0,1,18,115,500000,277777.76
62,1,0,1,19,115,550000,305555.52
60,1,0,1,16,115,3900000,2600000
65,1,0,1,18,115,590000,393333.36
57,1,0,1,27,115,1650000,1100000
58,1,0,1,25,115,2000000,1333333.36
64,1,0,1,15,115,2300000,1533333.36
55,1,0,1,28,115,2000000,1333333.36
62,1,0,1,16,115,1175000,783333.36
54,1,0,1,23,115,900000,600000
68,1,0,1,16,115,2700000,1800000
52,1,0,1,21,115,800000,566666.69
67,1,0,1,17,115,2000000,1416666.69
59,1,0,1,29,115,850000,602083.31
56,1,0,1,28,115,1800000,1275000
70,1,0,1,19,115,5500000,3895833.31
63,1,0,1,15,115,900000,637500
59,1,0,1,25,115,1500000,1062500
68,1,0,1,17,115,2700000,1912500
57,1,0,1,30,115,1300000,920833.31
67,1,0,1,16,115,1200000,850000
70,1,0,1,17,115,12000000,8500000
51,1,0,1,28,115,890000,593333.36
50,1,0,1,28,115,3600000,2550000
69,1,0,1,15,115,2800000,1983333.31
69,1,0,1,20,115,7340000,5199166.69
61,1,0,1,17,115,1690000,1267499.98
58,1,0,1,26,115,60000000,45000000
54,1,0,1,21,115,30000000,22500000
68,1,0,1,17,115,11000000,0
53,1,0,1,20,115,42000000,31500000
67,1,0,1,16,115,10000000,7499999.98
65,1,0,1,18,115,10000000,7499999.98
55,1,0,1,23,115,42000000,31500000
59,1,0,1,26,115,60000000,45000000
64,1,0,1,17,115,60000000,45000000
60,1,0,1,16,115,45000000,33750000
70,1,0,1,18,115,32000000,24000000.02
62,1,0,1,15,115,65000000,48750000.02
57,1,0,1,27,115,11500000,8624999.98
53,1,0,1,28,115,32000000,24000000.02
58,1,0,1,20,115,52000000,38999999.98
56,1,0,1,23,115,17000000,13458333.35
52,1,0,1,29,115,71000000,51277777.78
69,1,0,1,18,115,6000000,4750000
53,1,0,1,29,115,450000,180000
57,1,0,1,25,115,26000000,19500000.02
64,1,0,1,20,115,7350000,5818750
70,1,0,1,16,115,9500000,7520833.35
50,1,0,1,22,115,14300000,11320833.35
67,1,0,1,18,115,580000,459166.65
55,1,0,1,25,115,12500000,9895833.35
59,1,0,1,23,115,6000000,5000000
52,1,0,1,27,115,5700000,4750000
66,1,0,1,15,115,1570000,1242916.65
50,1,0,1,28,115,5700000,4750000
69,1,0,1,20,115,11700000,9750000
58,1,0,1,29,115,4000000,3333333.32
59,1,0,1,28,115,3470000,2891666.68
59,1,0,1,23,115,16000000,13999999.99
65,1,0,1,20,115,5000000,4375000.01
64,1,0,1,17,115,5200000,4549999.99
54,1,0,1,27,115,2500000,1875000.01
68,1,0,1,17,115,2160000,1890000
67,1,0,1,19,115,3700000,3237499.99
64,1,0,1,19,115,2600000,2275000.01
55,1,0,1,26,115,2000000,1000000.01
61,1,0,1,16,115,1800000,1350000
66,1,0,1,16,115,7400000,6475000.01
66,1,0,1,19,115,16700000,14612500.01
69,1,0,1,20,115,7000000,6124999.99
66,1,0,1,20,115,11500000,10062499.99
56,1,0,1,29,115,13000000,10833333.32
57,1,0,1,30,115,6500000,5687500.01
61,1,0,1,18,115,8600000,7525000.01
65,1,0,1,16,115,2250000,1875000
63,1,0,1,20,115,3300000,3025000
65,1,0,1,15,115,10000000,9166666.66
70,1,0,1,18,115,9600000,8800000
59,1,0,1,25,115,7640000,7003333.34
55,1,0,1,20,115,37000000,33916666.66
62,1,0,1,17,115,10000000,8333333.34
52,1,0,1,29,115,5100000,4675000
66,1,0,1,19,115,15000000,13125000
54,1,0,1,27,115,11800000,10816666.66
57,1,0,1,24,115,3000000,2750000
66,1,0,1,19,115,11770000,10789166.66
51,1,0,1,21,115,2600000,2383333.34
69,1,0,1,17,115,17000000,15583333.34
61,1,0,1,17,115,4500000,3750000
60,1,0,1,15,115,15000000,13750000
50,1,0,1,20,115,17000000,15583333.34
54,1,0,1,24,115,7000000,6416666.66
58,1,0,1,24,115,4300000,3941666.66
52,1,0,1,24,115,15000000,13750000
68,1,0,1,17,115,5350000,4904166.66
59,1,0,1,23,115,7800000,7150000
53,1,0,1,23,115,17000000,14875000.01
60,1,0,1,19,115,9600000,8800000
58,1,0,1,26,115,4500000,4125000
65,1,0,1,20,115,900000,787500
65,1,0,1,15,115,2090000,1915833.34
53,1,0,1,20,115,5170000,4739166.66
61,1,0,1,16,115,12000000,11000000
62,1,0,1,16,115,6500000,5958333.34
53,1,0,1,29,115,8860000,8121666.66
58,1,0,1,23,115,11200000,10266666.66
68,1,0,1,16,115,5900000,5408333.34
68,1,0,1,20,115,4100000,3929166.67
55,1,0,1,23,115,850000,685565.85
55,1,0,1,28,115,5940000,5692500
63,1,0,1,16,115,2450000,2347916.67
53,1,0,1,25,115,2200000,2108333.33
69,1,0,1,15,115,6800000,6516666.67
67,1,0,1,19,115,5180000,4964166.67
67,1,0,1,16,115,8740000,8375833.33
52,1,0,1,23,115,820000,785833.33
62,1,0,1,20,115,17000000,16291666.67
64,1,0,1,17,115,7670000,7350416.67
61,1,0,1,20,115,7700000,7058333.34
64,1,0,1,18,115,8280000,7935000
66,1,0,1,16,115,2840000,2721666.67
55,1,0,1,24,115,5500000,5041666.66
63,1,0,1,16,115,4800000,4600000
60,1,0,1,15,115,4400000,4216666.67
60,1,0,1,17,115,2660000,2549166.67
64,1,0,1,16,115,8000000,7666666.67
52,1,0,1,23,115,9000000,8625000
50,1,0,1,26,115,10000000,9583333.33
69,1,0,1,19,115,9000000,8625000
52,1,0,1,29,115,3000000,2875000
68,1,0,1,15,115,15000000,15000000
66,1,0,1,16,115,2370000,2370000
51,1,0,1,23,115,2450000,2450000
50,1,0,1,28,115,780000,390000
61,1,0,1,17,115,450000,243750
66,1,0,1,16,115,2000000,1083333.37
69,1,0,1,18,115,2000000,1250000.03
61,1,0,1,16,115,550000,333507.83
56,1,0,1,25,115,765000,446250
59,1,0,1,25,115,470000,293750.03
63,1,0,1,16,115,1700000,1062500.03
67,1,0,1,15,115,300000,75000
51,1,0,1,20,115,660000,440000
70,1,0,1,16,115,680000,453333.36
61,1,0,1,15,115,1000000,666666.64
60,1,0,1,15,115,650000,433333.36
69,1,0,1,15,115,850000,566666.64
65,1,0,1,17,115,860000,573333.36
52,1,0,1,29,115,8900000,6304166.69
50,1,0,1,23,115,2300000,1820833.35
54,1,0,1,26,115,3700000,2929166.65
67,1,0,1,18,115,32000000,25333333.35
69,1,0,1,18,115,38000000,30083333.35
53,1,0,1,23,115,12000000,10000000
63,1,0,1,17,115,6450000,5643750
58,1,0,1,21,115,2740000,2397499.99
59,1,0,1,28,115,1800000,1650000
65,1,0,1,19,115,10980000,10065000
60,1,0,1,20,115,5000000,4375000.01
60,1,0,1,15,115,2940000,2695000
66,1,0,1,16,115,20000000,18333333.34
58,1,0,1,24,115,5000000,4375000.01
67,1,0,1,17,115,1315000,1205416.66
69,1,0,1,17,115,12000000,11000000
63,1,0,1,18,115,3800000,3483333.34
60,1,0,1,20,115,8500000,7791666.66
60,1,0,1,20,115,10450000,9579166.66
69,1,0,1,19,115,12000000,11000000
53,1,0,1,29,115,3900000,3575000
58,1,0,1,29,115,5950000,5454166.66
51,1,0,1,27,115,4950000,4743750
64,1,0,1,15,115,2300000,2204166.67
51,1,0,1,27,115,4940000,4734166.67
66,1,0,1,16,115,5460000,5460000
61,1,0,1,16,115,2700000,2700000
54,1,0,1,30,115,2000000,1083333.37
59,1,0,1,30,115,2000000,1083333.37
63,1,0,1,15,115,1900000,1029166.63
57,1,0,1,28,115,2000000,1083333.37
57,1,0,1,23,115,1000000,541666.63
57,1,0,1,23,115,3300000,1925000
61,1,0,1,15,115,2000000,1166666.7
70,1,0,1,20,115,1000000,166666.7
60,1,0,1,15,115,1350000,787500
66,1,0,1,20,115,1150000,670833.3
51,1,0,1,25,115,1000000,583333.3
64,1,0,1,18,115,1400000,875000.03
65,1,0,1,20,115,1800000,1125000
50,1,0,1,24,115,970000,606249.97
67,1,0,1,16,115,1000000,624999.97
67,1,0,1,20,115,700000,437499.97
67,1,0,1,20,115,1240000,774999.97
51,1,0,1,24,115,1000500,625312.5
53,1,0,1,29,115,470000,261111.12
51,1,0,1,22,115,3000000,1250000
62,1,0,1,17,115,11000000,8250000.02
67,1,0,1,19,115,10000000,7499999.98
70,1,0,1,17,115,40000000,23272222.21
68,1,0,1,15,115,25000000,19791666.65
51,1,0,1,25,115,12700000,10054166.65
55,1,0,1,25,115,14900000,11795833.35
55,1,0,1,24,115,65000000,51458333.35
67,1,0,1,15,115,13200000,11000000
55,1,0,1,26,115,1200000,800000
53,1,0,1,24,115,7000000,5833333.32
70,1,0,1,16,115,2000000,1583333.35
70,1,0,1,16,115,4500000,3937500
66,1,0,1,16,115,7000000,6124999.99
65,1,0,1,20,115,13000000,11374999.99
52,1,0,1,27,115,18500000,16187500.01
60,1,0,1,16,115,4500000,3937500
63,1,0,1,16,115,5000000,4583333.34
69,1,0,1,17,115,7600000,6966666.66
58,1,0,1,21,115,5700000,5225000
55,1,0,1,24,115,16750000,15354166.66
69,1,0,1,20,115,4800000,4400000
70,1,0,1,15,115,900000,825000
54,1,0,1,29,115,15000000,13750000
66,1,0,1,16,115,6200000,5683333.34
58,1,0,1,30,115,11000000,10083333.34
51,1,0,1,20,115,9000000,8250000
64,1,0,1,18,115,6000000,5500000
54,1,0,1,27,115,1900000,1741666.66
53,1,0,1,20,115,5400000,5175000
56,1,0,1,26,115,2460000,2357500
59,1,0,1,28,115,15470000,14825416.67
50,1,0,1,22,115,9770000,9362916.67
57,1,0,1,24,115,3420000,3277500
67,1,0,1,15,115,6500000,6229166.67
54,1,0,1,28,115,48000000,46000000
61,1,0,1,16,115,11500000,10541666.66
53,1,0,1,28,115,17300000,15858333.34
62,1,0,1,19,115,4200000,4025000
52,1,0,1,21,115,11900000,11404166.67
50,1,0,1,30,115,2600000,2491666.67
60,1,0,1,19,115,9690000,9286250
60,1,0,1,17,115,8760000,8760000
59,1,0,1,23,115,10000000,10000000
60,1,0,1,16,115,900000,450000
59,1,0,1,27,115,850000,460416.63
55,1,0,1,25,115,560000,303333.37
63,1,0,1,18,115,1750000,947916.63
61,1,0,1,17,115,560000,303333.37
53,1,0,1,28,115,2000000,1416666.69
56,1,0,1,25,115,2850000,2018750
69,1,0,1,19,115,34000000,25499999.98
51,1,0,1,23,115,10500000,7875000
54,1,0,1,20,115,30000000,23750000
62,1,0,1,15,115,13000000,10291666.65
70,1,0,1,20,115,11500000,9104166.65
68,1,0,1,16,115,11400000,9025000
57,1,0,1,25,115,11800000,8849999.98
59,1,0,1,20,115,33000000,24750000
56,1,0,1,23,115,7500000,5937500
70,1,0,1,17,115,13000000,9749999.98
57,1,0,1,25,115,3700000,2929166.65
60,1,0,1,18,115,24500000,18375000.02
58,1,0,1,20,115,32000000,25333333.35
63,1,0,1,15,115,8000000,6333333.35
67,1,0,1,20,115,11400000,8550000
64,1,0,1,16,115,7000000,5541666.65
59,1,0,1,20,115,7900000,6254166.65
51,1,0,1,21,115,6700000,5304166.65
60,1,0,1,15,115,7000000,5541666.65
53,1,0,1,30,115,6000000,4750000
70,1,0,1,19,115,11800000,8849999.98
68,1,0,1,15,115,12800000,9643537.07
63,1,0,1,18,115,11500000,9104166.65
52,1,0,1,27,115,8000000,6666666.68
55,1,0,1,20,115,10800000,8550000
66,1,0,1,20,115,23800000,19833333.32
58,1,0,1,30,115,13000000,10291666.65
51,1,0,1,22,115,5800000,4833333.32
65,1,0,1,18,115,20000000,16666666.68
63,1,0,1,15,115,6500000,5687500.01
60,1,0,1,19,115,4000000,3499999.99
61,1,0,1,16,115,7500000,6562500
58,1,0,1,21,115,10000000,7499999.98
52,1,0,1,24,115,8200000,7174999.99
53,1,0,1,26,115,6000000,5500000
62,1,0,1,17,115,7300000,6691666.66
50,1,0,1,21,115,7800000,7150000
66,1,0,1,18,115,14500000,12687499.99
69,1,0,1,16,115,16900000,14787499.99
54,1,0,1,27,115,13000000,11374999.99
68,1,0,1,20,115,10000000,8749999.99
52,1,0,1,28,115,1700000,1558333.34
63,1,0,1,20,115,9300000,8525000
61,1,0,1,20,115,10500000,9625000
51,1,0,1,28,115,53000000,48583333.34
66,1,0,1,19,115,12500000,11458333.34
57,1,0,1,25,115,3300000,3162500
57,1,0,1,25,115,2200000,2108333.33
53,1,0,1,21,115,35000000,33541666.67
50,1,0,1,26,115,8100000,5985671.88
50,1,0,1,27,115,13000000,11916666.66
52,1,0,1,23,115,4300000,4300000
55,1,0,1,21,115,34000000,34000000
50,1,0,1,30,115,380000,205833.37
68,1,0,1,17,115,1400000,758333.37
68,1,0,1,20,115,480000,260000
52,1,0,1,29,115,550000,213888.84
65,1,0,1,19,115,380000,147777.79
65,1,0,1,16,115,2000000,1083333.37
61,1,0,1,18,115,800000,355555.6
51,1,0,1,24,115,1000000,583333.3
50,1,0,1,28,115,600000,100000
50,1,0,1,30,115,600000,100000
65,1,0,1,16,115,550000,91666.7
50,1,0,1,25,115,730000,456249.97
57,1,0,1,23,115,400000,249999.97
65,1,0,1,20,115,2000000,1250000.03
57,1,0,1,22,115,900000,562500
69,1,0,1,17,115,1200000,750000
67,1,0,1,18,115,430000,268749.97
55,1,0,1,22,115,618000,386250
52,1,0,1,26,115,800000,500000.03
63,1,0,1,19,115,600000,150000
55,1,0,1,29,115,6000000,4000000
57,1,0,1,27,115,550000,366666.64
56,1,0,1,26,115,1900000,1266666.64
61,1,0,1,20,115,1500000,1000000
52,1,0,1,29,115,600000,400000
53,1,0,1,30,115,970000,646666.64
62,1,0,1,17,115,900000,300000
59,1,0,1,24,115,6500000,4604166.69
59,1,0,1,20,115,4000000,2833333.31
61,1,0,1,16,115,750000,531250
53,1,0,1,21,115,880000,623333.31
55,1,0,1,30,115,750000,531250
66,1,0,1,15,115,530000,375416.69
54,1,0,1,26,115,1000000,749999.98
66,1,0,1,19,115,1000000,500000.02
70,1,0,1,18,115,1400000,1050000.02
63,1,0,1,17,115,5000000,3750000.02
64,1,0,1,15,115,8500000,6374999.98
66,1,0,1,17,115,2000000,1500000.02
68,1,0,1,19,115,12500000,9375000.02
59,1,0,1,26,115,7600000,5699999.98
56,1,0,1,25,115,8000000,6000000.02
62,1,0,1,15,115,1850000,1464583.35
54,1,0,1,23,115,3500000,2770833.35
70,1,0,1,15,115,2100000,1662500
52,1,0,1,24,115,1800000,1425000
58,1,0,1,25,115,2100000,1662500
61,1,0,1,20,115,27000000,21375000
53,1,0,1,25,115,32000000,25333333.35
67,1,0,1,17,115,14500000,11479166.65
64,1,0,1,19,115,9200000,7283333.35
57,1,0,1,24,115,30800000,24383333.35
66,1,0,1,17,115,14200000,11241666.65
58,1,0,1,21,115,10500000,8312500
53,1,0,1,28,115,35000000,27708333.35
60,1,0,1,19,115,720000,570000
58,1,0,1,26,115,30000000,23750000
63,1,0,1,18,115,8600000,6808333.35
61,1,0,1,17,115,38000000,30083333.35
66,1,0,1,17,115,20000000,15833333.35
61,1,0,1,15,115,6300000,4987500
63,1,0,1,17,115,9800000,7758333.35
65,1,0,1,16,115,1400000,1108333.35
55,1,0,1,29,115,8000000,6333333.35
60,1,0,1,17,115,2150000,1702083.35
66,1,0,1,18,115,13690000,11408333.32
65,1,0,1,16,115,18000000,15000000
69,1,0,1,16,115,12400000,10333333.32
61,1,0,1,18,115,13500000,11250000
68,1,0,1,20,115,12850000,10708333.32
65,1,0,1,20,115,13500000,11250000
51,1,0,1,21,115,8630000,6832083.35
69,1,0,1,20,115,2420000,2016666.68
64,1,0,1,20,115,11800000,9833333.32
55,1,0,1,22,115,1100000,962500.01
69,1,0,1,16,115,2470000,2161249.99
65,1,0,1,20,115,8900000,7787500.01
59,1,0,1,30,115,2100000,1837500
55,1,0,1,30,115,1420000,1242499.99
68,1,0,1,19,115,2680000,2344999.99
70,1,0,1,17,115,8800000,7699999.99
61,1,0,1,16,115,13000000,10833333.32
56,1,0,1,20,115,70000000,61249999.99
52,1,0,1,21,115,2400000,2100000
52,1,0,1,28,115,7500000,6875000
69,1,0,1,20,115,13400000,12283333.34
60,1,0,1,20,115,1550000,1420833.34
62,1,0,1,19,115,7600000,6966666.66
59,1,0,1,26,115,14600000,13383333.34
58,1,0,1,26,115,600000,550000
53,1,0,1,30,115,5180000,4748333.34
60,1,0,1,20,115,3700000,3391666.66
63,1,0,1,15,115,4000000,3666666.66
59,1,0,1,27,115,10580000,9698333.34
54,1,0,1,24,115,27000000,24750000
63,1,0,1,18,115,1250000,1145833.34
68,1,0,1,16,115,480000,440000
56,1,0,1,28,115,2560000,2346666.66
67,1,0,1,15,115,9700000,8891666.66
58,1,0,1,29,115,9600000,8800000
66,1,0,1,15,115,1520000,1456666.67
63,1,0,1,16,115,9000000,8625000
68,1,0,1,19,115,3120000,2990000
63,1,0,1,17,115,2000000,1916666.67
57,1,0,1,21,115,3160000,3028333.33
50,1,0,1,27,115,2650000,2539583.33
66,1,0,1,18,115,9600000,9200000
62,1,0,1,15,115,3200000,3066666.67
53,1,0,1,28,115,11500000,11020833.33
60,1,0,1,18,115,25000000,23958333.33
59,1,0,1,25,115,4000000,3833333.33
60,1,0,1,16,115,3200000,3066666.67
66,1,0,1,16,115,20000000,19166666.67
54,1,0,1,21,115,17370000,16646250
61,1,0,1,20,115,480000,460000
65,1,0,1,16,115,1800000,1725000
51,1,0,1,24,115,600000,575000
59,1,0,1,26,115,606000,580750
64,1,0,1,15,115,8070000,8070000
59,1,0,1,24,115,2560000,2560000
65,1,0,1,19,115,15000000,15000000
50,1,0,1,29,115,2030000,2030000
60,1,0,1,16,115,3270000,3270000
59,1,0,1,25,115,30000000,30000000
61,1,0,1,18,115,1300000,758333.3
52,1,0,1,29,115,2000000,1583333.35
64,1,0,1,17,115,1300000,1137499.99
65,1,0,1,17,115,13760000,12613333.34
50,1,0,1,28,115,6000000,5500000
58,1,0,1,23,115,1470000,1408750
65,1,0,1,15,115,6400000,6133333.33
60,1,0,1,18,115,270000,168750
61,1,0,1,16,115,3000000,1875000
61,1,0,1,19,115,3000000,2000000
56,1,0,1,21,115,2850000,2018750
53,1,0,1,22,115,3400000,2408333.31
50,1,0,1,26,115,10000000,7499999.98
67,1,0,1,19,115,15000000,11250000
53,1,0,1,23,115,21000000,16625000
68,1,0,1,18,115,12800000,10133333.35
56,1,0,1,23,115,35000000,27708333.35
